def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
!def(PROTO),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
True,
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI),
def(PROTO),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
