def(INET_SOCKETS),
def(WSDEBUG),
def(MAIN),
def(FEAT_BEVAL_GUI),
True,
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
def(__MINT__),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
