def(FEAT_MBYTE),
True,
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(FEAT_DND),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
!def(EBCDIC),
!def(FEAT_MBYTE),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(LESSTIF_VERSION),
def(LESSTIF_VERSION),
(!def(PROTO)&!def(__BORLANDC__)),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(EBCDIC),
!def(FEAT_GUI_W32),
!def(RISCOS),
def(WSDEBUG_SENSE),
