def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_PROFILE),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
def(PROTO),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(WIN32),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(MAIN),
def(UNIX),
!def(UNIX),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
