def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(_WIN32),
def(FEAT_PROFILE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(INET_SOCKETS),
def(MAIN),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WIN32),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(PROTO),
