def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(UNIX),
True,
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(DEBUG),
def(_WIN32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(__MINT__),
!def(UNIX),
def(WSDEBUG),
