def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(WIN32),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(_WIN32),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(PROTO),
