def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(PROTO),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(PROTO),
def(DEBUG),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
