def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(DEBUG),
def(MAIN),
def(FEAT_GUI),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
True,
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
