def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(NBDEBUG),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_GUI_GTK),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
True,
def(_WIN32),
def(__MINT__),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
