def(FEAT_GUI),
def(FEAT_FKMAP),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_TOOLBAR),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(PROTO),
