def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(NBDEBUG),
def(WSDEBUG),
True,
def(FEAT_EMACS_TAGS),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(FEAT_MBYTE),
def(PROTO),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
