def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG),
!def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
True,
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(DEBUG),
