def(WSDEBUG_TRACE),
!def(PROTO),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(MCH_WRITE_DUMP),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
