def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
True,
def(DEBUG),
!def(INET_SOCKETS),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
