def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
True,
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(__MINT__),
def(DEBUG),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_BEVAL),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(MAIN),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
