def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_FKMAP),
True,
!def(NO_CONSOLE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
