def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
!def(PROTO),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(DEBUG),
True,
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(PROTO),
def(__BORLANDC__),
def(INET_SOCKETS),
