def(PROTO),
def(__MINT__),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_SENSE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(WIN32),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
True,
def(MAIN),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
