def(WSDEBUG_TRACE),
def(_WIN32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
True,
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
