def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(PROTO),
def(WSDEBUG),
def(DEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
!def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(WIN32),
def(FEAT_TOOLBAR),
