def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(__MINT__),
def(PROTO),
def(NBDEBUG),
def(MAIN),
def(FEAT_GUI),
def(WIN32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
True,
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG),
