def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI_W32),
True,
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
def(WIN32),
def(PROTO),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(MAIN),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(__MINT__),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
