def(FEAT_GUI_W32),
def(NBDEBUG),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(RISCOS),
True,
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(RISCOS),
def(FEAT_TOOLBAR),
!def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_BEVAL),
