def(FEAT_TOOLBAR),
def(PROTO),
!def(FEAT_PROFILE),
def(DEBUG),
def(__MINT__),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(_WIN32),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(WIN32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(MAIN),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
