def(WSDEBUG),
def(MAIN),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
True,
def(WSDEBUG_SENSE),
def(PROTO),
def(LESSTIF_VERSION),
def(DEBUG),
def(__MINT__),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
