def(WSDEBUG),
!def(FEAT_PROFILE),
def(PROTO),
def(__MINT__),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WIN32),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(MAIN),
def(DEBUG),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
