def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(WIN32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(MAIN),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_MBYTE),
def(INET_SOCKETS),
True,
def(FEAT_GUI),
def(DEBUG),
def(FEAT_TOOLBAR),
def(PROTO),
