def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(PROTO),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG),
