def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(__MINT__),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_PROFILE),
def(MAIN),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
True,
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
