def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(WIN32),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(MAIN),
def(_WIN32),
def(__MINT__),
True,
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(NBDEBUG),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
