def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(PROTO),
def(DEBUG),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
