def(NBDEBUG),
True,
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
