!def(FEAT_PROFILE),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
True,
def(__MINT__),
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
