def(NBDEBUG),
def(FEAT_GUI),
def(DEBUG),
def(WSDEBUG),
def(WIN32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
True,
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(MAIN),
def(PROTO),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
