def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(MAIN),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(__MINT__),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
