def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(_WIN32),
def(WIN32),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(PROTO),
True,
