def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(NBDEBUG),
def(DEBUG),
