def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(PROTO),
