def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(PROTO),
