def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(NBDEBUG),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(DEBUG),
def(__BORLANDC__),
!def(PROTO),
