def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
True,
!def(NO_CONSOLE),
def(__BORLANDC__),
