def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(PROTO),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(WSDEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
def(FEAT_GUI),
