def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(WSDEBUG),
True,
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
