def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
True,
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
