def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(PROTO),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_EMACS_TAGS),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
def(DEBUG),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(PROTO),
