def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
def(FEAT_FLOAT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(MAIN),
def(WSDEBUG_TRACE),
def(__MINT__),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
True,
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
