def(NBDEBUG),
def(WSDEBUG),
def(_WIN32),
def(__MINT__),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
True,
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(UNIX),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(DEBUG),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(UNIX),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
