def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(PROTO),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(MAIN),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
