def(LESSTIF_VERSION),
def(DEBUG),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
True,
def(FEAT_GUI),
def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
