def(PROTO),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(MAIN),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
True,
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
