def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(PROTO),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(WSDEBUG),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(MAIN),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
