def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
!def(PROTO),
def(NBDEBUG),
def(WSDEBUG_TRACE),
