def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(__MINT__),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WIN32),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(PROTO),
True,
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
