def(INET_SOCKETS),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
True,
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
