def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(MAIN),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(WSDEBUG_SENSE),
def(__MINT__),
def(LESSTIF_VERSION),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(UNIX),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(WIN32),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
!def(UNIX),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
