def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(PROTO),
def(DEBUG),
def(LESSTIF_VERSION),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
