def(INET_SOCKETS),
True,
def(DEBUG),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
