def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
True,
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(__MINT__),
def(FEAT_PROFILE),
def(WIN32),
def(_WIN32),
