def(PROTO),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
True,
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(MAIN),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
