def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(DEBUG),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(PROTO),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
True,
