def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(DEBUG),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
True,
def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
