def(WSDEBUG),
def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
