def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(MAIN),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(PROTO),
def(NBDEBUG),
True,
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(_WIN32),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
